ID,DATAISTITUZIONE,DATACESSAZIONE,CODISTAT,CODCATASTALE,DENOMINAZIONE_IT,DENOMTRASLITTERATA,ALTRADENOMINAZIONE,ALTRADENOMTRASLITTERATA,IDPROVINCIA,IDPROVINCIAISTAT,IDREGIONE,IDPREFETTURA,STATO,SIGLAPROVINCIA,FONTE,DATAULTIMOAGG,COD_DENOM
1,1924-11-14,9999-12-31,028001,A001,ABANO TERME,ABANO TERME,,,28,028,05,PD,A,PD,,2016-06-17,
4,1992-04-16,9999-12-31,098001,A004,ABBADIA CERRETO,ABBADIA CERRETO,,,98,098,03,LO,A,LO,,2016-06-17,
7,1992-04-16,9999-12-31,097001,A005,ABBADIA LARIANA,ABBADIA LARIANA,,,97,097,03,LC,A,LC,,2016-06-17,
8,1867-07-22,9999-12-31,052001,A006,ABBADIA SAN SALVATORE,ABBADIA SAN SALVATORE,,,52,052,09,SI,A,SI,,2016-06-17,
10,1974-08-20,9999-12-31,095001,A007,ABBASANTA,ABBASANTA,,,95,095,20,OR,A,OR,,2016-06-17,
12,1947-01-10,9999-12-31,068001,A008,ABBATEGGIO,ABBATEGGIO,,,68,068,13,PE,A,PE,,2016-06-17,
14,1869-04-05,9999-12-31,015002,A010,ABBIATEGRASSO,ABBIATEGRASSO,,,15,015,03,MI,A,MI,,2016-06-17,
22759,2017-01-01,9999-12-31,047023,M376,ABETONE CUTIGLIANO,ABETONE CUTIGLIANO,,,47,047,09,PT,A,PT,,2017-01-10,
17,1861-03-17,9999-12-31,076001,A013,ABRIOLA,ABRIOLA,,,76,076,17,PZ,A,PZ,,2016-06-17,
18,1938-07-09,9999-12-31,088001,A014,ACATE,ACATE,,,88,088,19,RG,A,RG,,2016-06-17,
19,1927-08-06,9999-12-31,071001,A015,ACCADIA,ACCADIA,,,71,071,16,FG,A,FG,,2016-06-17,
20,1861-03-17,9999-12-31,004001,A016,ACCEGLIO,ACCEGLIO,,,4,004,01,CN,A,CN,,2016-06-17,
21,1927-01-12,9999-12-31,077001,A017,ACCETTURA,ACCETTURA,,,77,077,17,MT,A,MT,,2016-06-17,
22,1861-03-17,9999-12-31,066001,A018,ACCIANO,ACCIANO,,,66,066,13,AQ,A,AQ,,2016-06-17,
23,1927-01-12,9999-12-31,057001,A019,ACCUMOLI,ACCUMOLI,,,57,057,12,RI,A,RI,,2016-06-17,
24,1861-03-17,9999-12-31,076002,A020,ACERENZA,ACERENZA,,,76,076,17,PZ,A,PZ,,2016-06-17,
27,1861-03-17,9999-12-31,065001,A023,ACERNO,ACERNO,,,65,065,15,SA,A,SA,,2016-06-17,
28,1927-01-12,9999-12-31,063001,A024,ACERRA,ACERRA,,,63,063,15,NA,A,NA,,2016-06-17,
29,1861-03-17,9999-12-31,087001,A025,ACI BONACCORSI,ACI BONACCORSI,,,87,087,19,CT,A,CT,,2016-06-17,
30,1861-03-17,9999-12-31,087002,A026,ACI CASTELLO,ACI CASTELLO,,,87,087,19,CT,A,CT,,2016-06-17,
31,1861-03-17,9999-12-31,087003,A027,ACI CATENA,ACI CATENA,,,87,087,19,CT,A,CT,,2016-06-17,
33,1951-05-06,9999-12-31,087005,A029,ACI SANT'ANTONIO,ACI SANT'ANTONIO,,,87,087,19,CT,A,CT,,2016-06-17,
32,1934-04-07,9999-12-31,087004,A028,ACIREALE,ACIREALE,,,87,087,19,CT,A,CT,,2016-06-17,
36,1927-01-12,9999-12-31,060001,A032,ACQUAFONDATA,ACQUAFONDATA,,,60,060,12,FR,A,FR,,2016-06-17,
37,1861-03-17,9999-12-31,078001,A033,ACQUAFORMOSA,ACQUAFORMOSA,,,78,078,18,CS,A,CS,,2016-06-17,
38,2002-10-26,9999-12-31,017001,A034,ACQUAFREDDA,ACQUAFREDDA,,,17,017,03,BS,A,BS,,2016-06-17,
22719,1998-09-04,9999-12-31,041001,A035,ACQUALAGNA,ACQUALAGNA,,,41,041,11,PU,A,PU,,2016-06-17,
43,1868-01-01,9999-12-31,019001,A039,ACQUANEGRA CREMONESE,ACQUANEGRA CREMONESE,,,19,019,03,CR,A,CR,,2016-06-17,
42,1868-07-01,9999-12-31,020001,A038,ACQUANEGRA SUL CHIESE,ACQUANEGRA SUL CHIESE,,,20,020,03,MN,A,MN,,2016-06-17,
44,1927-01-12,9999-12-31,056001,A040,ACQUAPENDENTE,ACQUAPENDENTE,,,56,056,12,VT,A,VT,,2016-06-17,
45,1945-02-22,9999-12-31,078002,A041,ACQUAPPESA,ACQUAPPESA,,,78,078,18,CS,A,CS,,2016-06-17,
47,1992-04-16,9999-12-31,102001,A043,ACQUARO,ACQUARO,,,102,102,18,VV,A,VV,,2016-06-17,
49,1957-12-15,9999-12-31,044001,A044,ACQUASANTA TERME,ACQUASANTA TERME,,,44,044,11,AP,A,AP,,2016-06-17,
51,1929-02-24,9999-12-31,055001,A045,ACQUASPARTA,ACQUASPARTA,,,55,055,10,TR,A,TR,,2016-06-17,
55,1861-03-17,9999-12-31,070001,A050,ACQUAVIVA COLLECROCE,ACQUAVIVA COLLECROCE,,,70,070,14,CB,A,CB,,2016-06-17,
53,1863-01-19,9999-12-31,072001,A048,ACQUAVIVA DELLE FONTI,ACQUAVIVA DELLE FONTI,,,72,072,16,BA,A,BA,,2016-06-17,
56,1970-03-03,9999-12-31,094001,A051,ACQUAVIVA D'ISERNIA,ACQUAVIVA D'ISERNIA,,,94,094,14,IS,A,IS,,2016-06-17,
52,1862-11-24,9999-12-31,044002,A047,ACQUAVIVA PICENA,ACQUAVIVA PICENA,,,44,044,11,AP,A,AP,,2016-06-17,
54,1862-10-31,9999-12-31,085001,A049,ACQUAVIVA PLATANI,ACQUAVIVA PLATANI,,,85,085,19,CL,A,CL,,2016-06-17,
11116,1969-12-14,9999-12-31,083107,M211,ACQUEDOLCI,ACQUEDOLCI,,,83,083,19,ME,A,ME,,2016-06-17,
58,1956-05-24,9999-12-31,006001,A052,ACQUI TERME,ACQUI TERME,,,6,006,01,AL,A,AL,,2016-06-17,
60,1861-03-17,9999-12-31,078003,A053,ACRI,ACRI,,,78,078,18,CS,A,CS,,2016-06-17,
61,1927-01-12,9999-12-31,060002,A054,ACUTO,ACUTO,,,60,060,12,FR,A,FR,,2016-06-17,
62,1927-11-08,9999-12-31,072002,A055,ADELFIA,ADELFIA,,,72,072,16,BA,A,BA,,2016-06-17,
63,1929-08-23,9999-12-31,087006,A056,ADRANO,ADRANO,,,87,087,19,CT,A,CT,,2016-06-17,
64,1861-03-17,9999-12-31,016001,A057,ADRARA SAN MARTINO,ADRARA SAN MARTINO,,,16,016,03,BG,A,BG,,2016-06-17,
65,1861-03-17,9999-12-31,016002,A058,ADRARA SAN ROCCO,ADRARA SAN ROCCO,,,16,016,03,BG,A,BG,,2016-06-17,
66,1929-01-13,9999-12-31,029001,A059,ADRIA,ADRIA,,,29,029,05,RO,A,RO,,2016-06-17,
67,1962-05-26,9999-12-31,017002,A060,ADRO,ADRO,,,17,017,03,BS,A,BS,,2016-06-17,
68,1866-11-19,9999-12-31,023001,A061,AFFI,AFFI,,,23,023,05,VR,A,VR,,2016-06-17,
69,1871-01-15,9999-12-31,058001,A062,AFFILE,AFFILE,,,58,058,12,RM,A,RM,,2016-06-17,
71,1958-03-15,9999-12-31,063002,A064,AFRAGOLA,AFRAGOLA,,,63,063,15,NA,A,NA,,2016-06-17,
72,1978-06-10,9999-12-31,080001,A065,AFRICO,AFRICO,,,80,080,18,RC,A,RC,,2016-06-17,
74,1861-03-17,9999-12-31,033001,A067,AGAZZANO,AGAZZANO,,,33,033,08,PC,A,PC,,2016-06-17,
75,1861-03-17,9999-12-31,063003,A068,AGEROLA,AGEROLA,,,63,063,15,NA,A,NA,,2016-06-17,
22821,2016-04-28,9999-12-31,090001,A069,AGGIUS,AGGIUS,,,90,090,20,SS,A,SS,,2017-11-11,
78,1927-01-12,9999-12-31,086001,A070,AGIRA,AGIRA,,,86,086,19,EN,A,EN,,2016-06-17,
79,1927-01-12,9999-12-31,047002,A071,AGLIANA,AGLIANA,,,47,047,09,PT,A,PT,,2016-06-17,
80,1995-03-18,9999-12-31,005001,A072,AGLIANO TERME,AGLIANO TERME,,,5,005,01,AT,A,AT,,2016-06-17,
82,1947-01-24,9999-12-31,001001,A074,AGLIÈ,AGLIE',,,1,001,01,TO,A,TO,,2016-06-17,
22822,2016-04-28,9999-12-31,090062,H848,AGLIENTU,AGLIENTU,,,90,090,20,SS,A,SS,,2017-11-11,
83,1866-11-19,9999-12-31,028002,A075,AGNA,AGNA,,,28,028,05,PD,A,PD,,2016-06-17,
84,1861-03-17,9999-12-31,019002,A076,AGNADELLO,AGNADELLO,,,19,019,03,CR,A,CR,,2016-06-17,
85,1861-03-17,9999-12-31,080002,A077,AGNANA CALABRA,AGNANA CALABRA,,,80,080,18,RC,A,RC,,2016-06-17,
88,1970-03-03,9999-12-31,094002,A080,AGNONE,AGNONE,,,94,094,14,IS,A,IS,,2016-06-17,
91,1861-03-17,9999-12-31,017003,A082,AGNOSINE,AGNOSINE,,,17,017,03,BS,A,BS,,2016-06-17,
92,1866-11-19,9999-12-31,025001,A083,AGORDO,AGORDO,,,25,025,05,BL,A,BL,,2016-06-17,
93,1871-01-15,9999-12-31,058002,A084,AGOSTA,AGOSTA,,,58,058,12,RM,A,RM,,2016-06-17,
94,1928-01-07,9999-12-31,012001,A085,AGRA,AGRA,,,12,012,03,VA,A,VA,,2016-06-17,
96,2009-06-30,9999-12-31,108001,A087,AGRATE BRIANZA,AGRATE BRIANZA,,,108,108,03,MB,A,MB,,2016-06-17,
98,1863-04-23,9999-12-31,003001,A088,AGRATE CONTURBIA,AGRATE CONTURBIA,,,3,003,01,NO,A,NO,,2016-06-17,
99,1927-07-27,9999-12-31,084001,A089,AGRIGENTO,AGRIGENTO,,,84,084,19,AG,A,AG,,2016-06-17,
101,1861-03-17,9999-12-31,065002,A091,AGROPOLI,AGROPOLI,,,65,065,15,SA,A,SA,,2016-06-17,
102,1989-01-24,9999-12-31,042001,A092,AGUGLIANO,AGUGLIANO,,,42,042,11,AN,A,AN,,2016-06-17,
103,1866-11-19,9999-12-31,024001,A093,AGUGLIARO,AGUGLIARO,,,24,024,05,VI,A,VI,,2016-06-17,
106,2009-06-30,9999-12-31,108002,A096,AICURZIO,AICURZIO,,,108,108,03,MB,A,MB,,2016-06-17,
108,1974-08-20,9999-12-31,095002,A097,AIDOMAGGIORE,AIDOMAGGIORE,,,95,095,20,OR,A,OR,,2016-06-17,
110,1927-01-12,9999-12-31,086002,A098,AIDONE,AIDONE,,,86,086,19,EN,A,EN,,2016-06-17,
112,1861-03-17,9999-12-31,066002,A100,AIELLI,AIELLI,,,66,066,13,AQ,A,AQ,,2016-06-17,
114,1937-07-18,9999-12-31,078004,A102,AIELLO CALABRO,AIELLO CALABRO,,,78,078,18,CS,A,CS,,2016-06-17,
115,1968-04-06,9999-12-31,030001,A103,AIELLO DEL FRIULI,AIELLO DEL FRIULI,,,30,030,06,UD,A,UD,,2016-06-17,
113,1950-02-11,9999-12-31,064001,A101,AIELLO DEL SABATO,AIELLO DEL SABATO,,,64,064,15,AV,A,AV,,2016-06-17,
117,1937-07-18,9999-12-31,078005,A105,AIETA,AIETA,,,78,078,18,CS,A,CS,,2016-06-17,
118,1945-09-01,9999-12-31,061001,A106,AILANO,AILANO,,,61,061,15,CE,A,CE,,2016-06-17,
119,1992-04-16,9999-12-31,096001,A107,AILOCHE,AILOCHE,,,96,096,01,BI,A,BI,,2016-06-17,
122,1960-09-29,9999-12-31,001002,A109,AIRASCA,AIRASCA,,,1,001,01,TO,A,TO,,2016-06-17,
123,1861-03-17,9999-12-31,062001,A110,AIROLA,AIROLA,,,62,062,15,BN,A,BN,,2016-06-17,
124,1861-03-17,9999-12-31,008001,A111,AIROLE,AIROLE,,,8,008,07,IM,A,IM,,2016-06-17,
125,1992-04-16,9999-12-31,097002,A112,AIRUNO,AIRUNO,,,97,097,03,LC,A,LC,,2016-06-17,
127,1861-03-17,9999-12-31,004002,A113,AISONE,AISONE,,,4,004,01,CN,A,CN,,2016-06-17,
131,1928-09-06,9999-12-31,022001,A116,ALA,ALA,,,22,022,04,TN,A,TN,,2016-06-17,
22823,2016-04-28,9999-12-31,090002,A115,ALÀ DEI SARDI,ALA' DEI SARDI,,,90,090,20,SS,A,SS,,2017-11-11,
132,1928-05-12,9999-12-31,001003,A117,ALA DI STURA,ALA DI STURA,,,1,001,01,TO,A,TO,,2016-06-17,
133,1861-03-17,9999-12-31,018001,A118,ALAGNA,ALAGNA,,,18,018,03,PV,A,PV,,2016-06-17,
134,1927-01-12,9999-12-31,002002,A119,ALAGNA VALSESIA,ALAGNA VALSESIA,,,2,002,01,VC,A,VC,,2016-06-17,
135,1927-01-12,9999-12-31,068002,A120,ALANNO,ALANNO,,,68,068,13,PE,A,PE,,2016-06-17,
136,1867-04-12,9999-12-31,025002,A121,ALANO DI PIAVE,ALANO DI PIAVE,,,25,025,05,BL,A,BL,,2016-06-17,
137,1927-01-12,9999-12-31,009001,A122,ALASSIO,ALASSIO,,,9,009,07,SV,A,SV,,2016-06-17,
138,1927-01-12,9999-12-31,060003,A123,ALATRI,ALATRI,,,60,060,12,FR,A,FR,,2016-06-17,
139,1957-07-20,9999-12-31,004003,A124,ALBA,ALBA,,,4,004,01,CN,A,CN,,2016-06-17,
140,1956-07-29,9999-12-31,067001,A125,ALBA ADRIATICA,ALBA ADRIATICA,,,67,067,13,TE,A,TE,,2016-06-17,
141,1974-08-20,9999-12-31,095003,A126,ALBAGIARA,ALBAGIARA,,,95,095,20,OR,A,OR,,2016-06-17,
143,1861-03-17,9999-12-31,015005,A127,ALBAIRATE,ALBAIRATE,,,15,015,03,MI,A,MI,,2016-06-17,
144,1861-03-17,9999-12-31,065003,A128,ALBANELLA,ALBANELLA,,,65,065,15,SA,A,SA,,2016-06-17,
147,1863-04-10,9999-12-31,076003,A131,ALBANO DI LUCANIA,ALBANO DI LUCANIA,,,76,076,17,PZ,A,PZ,,2016-06-17,
148,1935-03-07,9999-12-31,058003,A132,ALBANO LAZIALE,ALBANO LAZIALE,,,58,058,12,RM,A,RM,,2016-06-17,
145,1863-07-13,9999-12-31,016003,A129,ALBANO SANT'ALESSANDRO,ALBANO SANT'ALESSANDRO,,,16,016,03,BG,A,BG,,2016-06-17,
146,1927-01-12,9999-12-31,002003,A130,ALBANO VERCELLESE,ALBANO VERCELLESE,,,2,002,01,VC,A,VC,,2016-06-17,
150,1961-03-09,9999-12-31,018002,A134,ALBAREDO ARNABOLDI,ALBAREDO ARNABOLDI,,,18,018,03,PV,A,PV,,2016-06-17,
153,1867-08-26,9999-12-31,023002,A137,ALBAREDO D'ADIGE,ALBAREDO D'ADIGE,,,23,023,05,VR,A,VR,,2016-06-17,
151,2006-08-09,9999-12-31,014001,A135,ALBAREDO PER SAN MARCO,ALBAREDO PER SAN MARCO,,,14,014,03,SO,A,SO,,2016-06-17,
154,1946-02-27,9999-12-31,034001,A138,ALBARETO,ALBARETO,,,34,034,08,PR,A,PR,,2016-06-17,
155,1947-03-30,9999-12-31,004004,A139,ALBARETTO DELLA TORRE,ALBARETTO DELLA TORRE,,,4,004,01,CN,A,CN,,2016-06-17,
157,1935-07-13,9999-12-31,013003,A143,ALBAVILLA,ALBAVILLA,,,13,013,03,CO,A,CO,,2016-06-17,
159,1929-05-28,9999-12-31,009002,A145,ALBENGA,ALBENGA,,,9,009,07,SV,A,SV,,2016-06-17,
160,1955-11-26,9999-12-31,006002,A146,ALBERA LIGURE,ALBERA LIGURE,,,6,006,01,AL,A,AL,,2016-06-17,
163,1895-01-28,9999-12-31,072003,A149,ALBEROBELLO,ALBEROBELLO,,,72,072,16,BA,A,BA,,2016-06-17,
164,1861-03-17,9999-12-31,071002,A150,ALBERONA,ALBERONA,,,71,071,16,FG,A,FG,,2016-06-17,
167,1928-09-23,9999-12-31,013004,A153,ALBESE CON CASSANO,ALBESE CON CASSANO,,,13,013,03,CO,A,CO,,2016-06-17,
168,1866-11-19,9999-12-31,024002,A154,ALBETTONE,ALBETTONE,,,24,024,05,VI,A,VI,,2016-06-17,
169,1957-01-18,9999-12-31,079002,A155,ALBI,ALBI,,,79,079,18,CZ,A,CZ,,2016-06-17,
172,1952-05-17,9999-12-31,022002,A158,ALBIANO,ALBIANO,,,22,022,04,TN,A,TN,,2016-06-17,
171,1945-10-05,9999-12-31,001004,A157,ALBIANO D'IVREA,ALBIANO D'IVREA,,,1,001,01,TO,A,TO,,2016-06-17,
173,2009-06-30,9999-12-31,108003,A159,ALBIATE,ALBIATE,,,108,108,03,MB,A,MB,,2016-06-17,
175,1861-03-17,9999-12-31,078006,A160,ALBIDONA,ALBIDONA,,,78,078,18,CS,A,CS,,2016-06-17,
176,1866-11-19,9999-12-31,028003,A161,ALBIGNASEGO,ALBIGNASEGO,,,28,028,05,PD,A,PD,,2016-06-17,
177,1861-03-17,9999-12-31,035001,A162,ALBINEA,ALBINEA,,,35,035,08,RE,A,RE,,2016-06-17,
178,1928-02-16,9999-12-31,016004,A163,ALBINO,ALBINO,,,16,016,03,BG,A,BG,,2016-06-17,
179,1861-03-17,9999-12-31,013005,A164,ALBIOLO,ALBIOLO,,,13,013,03,CO,A,CO,,2016-06-17,
181,1929-04-12,9999-12-31,009004,A166,ALBISOLA SUPERIORE,ALBISOLA SUPERIORE,,,9,009,07,SV,A,SV,,2016-06-17,
180,1927-01-12,9999-12-31,009003,A165,ALBISSOLA MARINA,ALBISSOLA MARINA,,,9,009,07,SV,A,SV,,2016-06-17,
182,1927-01-12,9999-12-31,012002,A167,ALBIZZATE,ALBIZZATE,,,12,012,03,VA,A,VA,,2016-06-17,
185,1861-03-17,9999-12-31,018003,A171,ALBONESE,ALBONESE,,,18,018,03,PV,A,PV,,2016-06-17,
186,1861-03-17,9999-12-31,014002,A172,ALBOSAGGIA,ALBOSAGGIA,,,14,014,03,SO,A,SO,,2016-06-17,
187,1935-04-08,9999-12-31,005002,A173,ALBUGNANO,ALBUGNANO,,,5,005,01,AT,A,AT,,2016-06-17,
189,1872-11-01,9999-12-31,018004,A175,ALBUZZANO,ALBUZZANO,,,18,018,03,PV,A,PV,,2016-06-17,
190,1861-03-17,9999-12-31,081001,A176,ALCAMO,ALCAMO,,,81,081,19,TP,A,TP,,2016-06-17,
191,1868-01-01,9999-12-31,083001,A177,ALCARA LI FUSI,ALCARA LI FUSI,,,83,083,19,ME,A,ME,,2016-06-17,
192,1947-06-23,9999-12-31,022003,A178,ALDENO,ALDENO,,,22,022,04,TN,A,TN,,2016-06-17,
193,1955-03-02,9999-12-31,021001,A179,ALDINO,ALDINO,ALDEIN,ALDEIN,21,021,04,BZ,A,BZ,,2016-06-17,
194,1979-04-20,9999-12-31,095004,A180,ALES,ALES,,,95,095,20,OR,A,OR,,2016-06-17,
197,1972-03-22,9999-12-31,006003,A182,ALESSANDRIA,ALESSANDRIA,,,6,006,01,AL,A,AL,,2016-06-17,
198,1863-02-06,9999-12-31,078007,A183,ALESSANDRIA DEL CARRETTO,ALESSANDRIA DEL CARRETTO,,,78,078,18,CS,A,CS,,2016-06-17,
196,1863-01-19,9999-12-31,084002,A181,ALESSANDRIA DELLA ROCCA,ALESSANDRIA DELLA ROCCA,,,84,084,19,AG,A,AG,,2016-06-17,
199,1861-03-17,9999-12-31,075002,A184,ALESSANO,ALESSANO,,,75,075,16,LE,A,LE,,2016-06-17,
200,1928-08-24,9999-12-31,075003,A185,ALEZIO,ALEZIO,,,75,075,16,LE,A,LE,,2016-06-17,
201,1861-03-17,9999-12-31,065004,A186,ALFANO,ALFANO,,,65,065,15,SA,A,SA,,2016-06-17,
202,1861-03-17,9999-12-31,066003,A187,ALFEDENA,ALFEDENA,,,66,066,13,AQ,A,AQ,,2016-06-17,
203,1861-03-17,9999-12-31,017004,A188,ALFIANELLO,ALFIANELLO,,,17,017,03,BS,A,BS,,2016-06-17,
204,1928-01-29,9999-12-31,006004,A189,ALFIANO NATTA,ALFIANO NATTA,,,6,006,01,AL,A,AL,,2016-06-17,
206,1861-03-17,9999-12-31,039001,A191,ALFONSINE,ALFONSINE,,,39,039,08,RA,A,RA,,2016-06-17,
207,1861-03-17,9999-12-31,090003,A192,ALGHERO,ALGHERO,,,90,090,20,SS,A,SS,,2016-06-17,
208,1963-10-20,9999-12-31,016248,A193,ALGUA,ALGUA,,,16,016,03,BG,A,BG,,2016-06-17,
209,1946-04-24,9999-12-31,083002,A194,ALÌ,ALI',,,83,083,19,ME,A,ME,,2016-06-17,
218,1954-08-15,9999-12-31,083003,A201,ALÌ TERME,ALI' TERME,,,83,083,19,ME,A,ME,,2016-06-17,
210,1861-03-17,9999-12-31,082001,A195,ALIA,ALIA,,,82,082,19,PA,A,PA,,2016-06-17,
211,1927-01-12,9999-12-31,077002,A196,ALIANO,ALIANO,,,77,077,17,MT,A,MT,,2016-06-17,
212,1863-02-16,9999-12-31,006005,A197,ALICE BEL COLLE,ALICE BEL COLLE,,,6,006,01,AL,A,AL,,2016-06-17,
213,1927-01-12,9999-12-31,002004,A198,ALICE CASTELLO,ALICE CASTELLO,,,2,002,01,VC,A,VC,,2016-06-17,
215,1945-09-01,9999-12-31,061002,A200,ALIFE,ALIFE,,,61,061,15,CE,A,CE,,2016-06-17,
219,1861-03-17,9999-12-31,082002,A202,ALIMENA,ALIMENA,,,82,082,19,PA,A,PA,,2016-06-17,
220,1861-03-17,9999-12-31,082003,A203,ALIMINUSA,ALIMINUSA,,,82,082,19,PA,A,PA,,2016-06-17,
221,1974-08-20,9999-12-31,095005,A204,ALLAI,ALLAI,,,95,095,20,OR,A,OR,,2016-06-17,
224,1866-11-19,9999-12-31,025003,A206,ALLEGHE,ALLEGHE,,,25,025,05,BL,A,BL,,2016-06-17,
223,1977-01-02,9999-12-31,007001,A205,ALLEIN,ALLEIN,,,7,007,02,AO,A,AO,,2016-06-17,
225,1938-03-18,9999-12-31,055002,A207,ALLERONA,ALLERONA,,,55,055,10,TR,A,TR,,2016-06-17,
226,1861-03-17,9999-12-31,075004,A208,ALLISTE,ALLISTE,,,75,075,16,LE,A,LE,,2016-06-17,
228,1871-01-15,9999-12-31,058004,A210,ALLUMIERE,ALLUMIERE,,,58,058,12,RM,A,RM,,2016-06-17,
23002,2018-01-01,9999-12-31,006192,M397,ALLUVIONI PIOVERA,ALLUVIONI PIOVERA,,,6,006,01,AL,A,AL,,2018-01-16,
232,1948-03-26,9999-12-31,016005,A214,ALMÈ,ALME',,,16,016,03,BG,A,BG,,2016-06-17,
234,1929-05-17,9999-12-31,016006,A216,ALMENNO SAN BARTOLOMEO,ALMENNO SAN BARTOLOMEO,,,16,016,03,BG,A,BG,,2016-06-17,
235,1885-01-15,9999-12-31,016007,A217,ALMENNO SAN SALVATORE,ALMENNO SAN SALVATORE,,,16,016,03,BG,A,BG,,2016-06-17,
236,1955-07-10,9999-12-31,001006,A218,ALMESE,ALMESE,,,1,001,01,TO,A,TO,,2016-06-17,
238,1866-11-19,9999-12-31,024003,A220,ALONTE,ALONTE,,,24,024,05,VI,A,VI,,2016-06-17,
14005,2016-02-23,9999-12-31,025072,M375,ALPAGO,ALPAGO,,,25,025,05,BL,A,BL,,2016-06-17,
239,1945-10-05,9999-12-31,001007,A221,ALPETTE,ALPETTE,,,1,001,01,TO,A,TO,,2016-06-17,
240,1861-03-17,9999-12-31,001008,A222,ALPIGNANO,ALPIGNANO,,,1,001,01,TO,A,TO,,2016-06-17,
241,1861-03-17,9999-12-31,033002,A223,ALSENO,ALSENO,,,33,033,08,PC,A,PC,,2016-06-17,
242,1861-03-17,9999-12-31,013006,A224,ALSERIO,ALSERIO,,,13,013,03,CO,A,CO,,2016-06-17,
22993,2018-01-01,9999-12-31,033049,M386,ALTA VAL TIDONE,ALTA VAL TIDONE,,,33,033,08,PC,A,PC,,2018-01-16,
22763,2017-01-01,9999-12-31,013253,M383,ALTA VALLE INTELVI,ALTA VALLE INTELVI,,,13,013,03,CO,A,CO,,2017-01-12,
243,1861-03-17,9999-12-31,072004,A225,ALTAMURA,ALTAMURA,,,72,072,16,BA,A,BA,,2016-06-17,
244,1968-08-03,9999-12-31,009005,A226,ALTARE,ALTARE,,,9,009,07,SV,A,SV,,2016-06-17,
11228,2016-01-01,9999-12-31,022235,M349,ALTAVALLE,ALTAVALLE,,,22,022,04,TN,A,TN,,2016-06-17,
246,1862-12-29,9999-12-31,064002,A228,ALTAVILLA IRPINA,ALTAVILLA IRPINA,,,64,064,15,AV,A,AV,,2016-06-17,
247,1862-11-10,9999-12-31,082004,A229,ALTAVILLA MILICIA,ALTAVILLA MILICIA,,,82,082,19,PA,A,PA,,2016-06-17,
245,1863-02-16,9999-12-31,006007,A227,ALTAVILLA MONFERRATO,ALTAVILLA MONFERRATO,,,6,006,01,AL,A,AL,,2016-06-17,
248,1862-12-29,9999-12-31,065005,A230,ALTAVILLA SILENTINA,ALTAVILLA SILENTINA,,,65,065,15,SA,A,SA,,2016-06-17,
249,1867-09-02,9999-12-31,024004,A231,ALTAVILLA VICENTINA,ALTAVILLA VICENTINA,,,24,024,05,VI,A,VI,,2016-06-17,
251,2009-07-12,9999-12-31,109001,A233,ALTIDONA,ALTIDONA,,,109,109,11,FM,A,FM,,2016-06-17,
253,1937-07-18,9999-12-31,078008,A234,ALTILIA,ALTILIA,,,78,078,18,CS,A,CS,,2016-06-17,
254,1861-03-17,9999-12-31,069001,A235,ALTINO,ALTINO,,,69,069,13,CH,A,CH,,2016-06-17,
255,1866-11-19,9999-12-31,024005,A236,ALTISSIMO,ALTISSIMO,,,24,024,05,VI,A,VI,,2016-06-17,
256,1866-11-19,9999-12-31,026001,A237,ALTIVOLE,ALTIVOLE,,,26,026,05,TV,A,TV,,2016-06-17,
257,1861-03-17,9999-12-31,004005,A238,ALTO,ALTO,,,4,004,01,CN,A,CN,,2016-06-17,
11248,2016-01-01,9999-12-31,037062,M369,ALTO RENO TERME,ALTO RENO TERME,,,37,037,08,BO,A,BO,,2016-06-17,
22996,2018-01-01,9999-12-31,002170,M389,ALTO SERMENZA,ALTO SERMENZA,,,2,002,01,VC,A,VC,,2018-01-16,
258,1930-04-15,9999-12-31,082005,A239,ALTOFONTE,ALTOFONTE,,,82,082,19,PA,A,PA,,2016-06-17,
259,1861-03-17,9999-12-31,078009,A240,ALTOMONTE,ALTOMONTE,,,78,078,18,CS,A,CS,,2016-06-17,
260,1926-01-11,9999-12-31,046001,A241,ALTOPASCIO,ALTOPASCIO,,,46,046,09,LU,A,LU,,2016-06-17,
11229,2016-01-01,9999-12-31,022236,M350,ALTOPIANO DELLA VIGOLANA,ALTOPIANO DELLA VIGOLANA,,,22,022,04,TN,A,TN,,2016-06-17,
261,1927-01-12,9999-12-31,055003,A242,ALVIANO,ALVIANO,,,55,055,10,TR,A,TR,,2016-06-17,
262,1945-09-01,9999-12-31,061003,A243,ALVIGNANO,ALVIGNANO,,,61,061,15,CE,A,CE,,2016-06-17,
263,1927-01-12,9999-12-31,060004,A244,ALVITO,ALVITO,,,60,060,12,FR,A,FR,,2016-06-17,
265,1939-09-20,9999-12-31,016008,A246,ALZANO LOMBARDO,ALZANO LOMBARDO,,,16,016,03,BG,A,BG,,2016-06-17,
264,1946-07-18,9999-12-31,006008,A245,ALZANO SCRIVIA,ALZANO SCRIVIA,,,6,006,01,AL,A,AL,,2016-06-17,
267,1928-09-25,9999-12-31,013007,A249,ALZATE BRIANZA,ALZATE BRIANZA,,,13,013,03,CO,A,CO,,2016-06-17,
269,1946-04-26,9999-12-31,065006,A251,AMALFI,AMALFI,,,65,065,15,SA,A,SA,,2016-06-17,
270,2009-07-12,9999-12-31,109002,A252,AMANDOLA,AMANDOLA,,,109,109,11,FM,A,FM,,2016-06-17,
